,Links
32049,https://www.ultimatespecs.com/car-specs/Volkswagen/3164/Volkswagen-Bora-Variant---Jetta-Variant-TDI-115-4Motion.html
32050,https://www.ultimatespecs.com/car-specs/Volkswagen/3163/Volkswagen-Bora-Variant---Jetta-Variant-TDI-130.html
32051,https://www.ultimatespecs.com/car-specs/Volkswagen/3162/Volkswagen-Bora-Variant---Jetta-Variant-TDI-130-4Motion.html
32052,https://www.ultimatespecs.com/car-specs/Volkswagen/3086/Volkswagen-Vento---Jetta-3-14.html
32053,https://www.ultimatespecs.com/car-specs/Volkswagen/3085/Volkswagen-Vento---Jetta-3-16.html
32054,https://www.ultimatespecs.com/car-specs/Volkswagen/3084/Volkswagen-Vento---Jetta-3-16.html
32055,https://www.ultimatespecs.com/car-specs/Volkswagen/3083/Volkswagen-Vento---Jetta-3-18-75.html
32056,https://www.ultimatespecs.com/car-specs/Volkswagen/3082/Volkswagen-Vento---Jetta-3-18-90.html
32057,https://www.ultimatespecs.com/car-specs/Volkswagen/3081/Volkswagen-Vento---Jetta-3-20.html
32058,https://www.ultimatespecs.com/car-specs/Volkswagen/3080/Volkswagen-Vento---Jetta-3-20-GT.html
32059,https://www.ultimatespecs.com/car-specs/Volkswagen/3079/Volkswagen-Vento---Jetta-3-28-VR6.html
32060,https://www.ultimatespecs.com/car-specs/Volkswagen/3078/Volkswagen-Vento---Jetta-3-19-Diesel.html
32061,https://www.ultimatespecs.com/car-specs/Volkswagen/3077/Volkswagen-Vento---Jetta-3-19-SDI.html
32062,https://www.ultimatespecs.com/car-specs/Volkswagen/3076/Volkswagen-Vento---Jetta-3-19-TD.html
32063,https://www.ultimatespecs.com/car-specs/Volkswagen/3074/Volkswagen-Vento---Jetta-3-19-TDI-110.html
32064,https://www.ultimatespecs.com/car-specs/Volkswagen/3075/Volkswagen-Vento---Jetta-3-19-TDI-90.html
32065,https://www.ultimatespecs.com/car-specs/Volkswagen/339/Volkswagen-Jetta-2-13-55.html
32066,https://www.ultimatespecs.com/car-specs/Volkswagen/340/Volkswagen-Jetta-2-16-75.html
32067,https://www.ultimatespecs.com/car-specs/Volkswagen/341/Volkswagen-Jetta-2-18-90.html
32068,https://www.ultimatespecs.com/car-specs/Volkswagen/2908/Volkswagen-Jetta-2-18-Syncro.html
32069,https://www.ultimatespecs.com/car-specs/Volkswagen/342/Volkswagen-Jetta-2-GT.html
32070,https://www.ultimatespecs.com/car-specs/Volkswagen/2907/Volkswagen-Jetta-2-GTX---18-107.html
32071,https://www.ultimatespecs.com/car-specs/Volkswagen/2906/Volkswagen-Jetta-2-GTX-16v.html
32072,https://www.ultimatespecs.com/car-specs/Volkswagen/343/Volkswagen-Jetta-2-Diesel.html
32073,https://www.ultimatespecs.com/car-specs/Volkswagen/2905/Volkswagen-Jetta-2-Diesel-Kat.html
32074,https://www.ultimatespecs.com/car-specs/Volkswagen/344/Volkswagen-Jetta-2-Turbo-Diesel.html
32075,https://www.ultimatespecs.com/car-specs/Volkswagen/2900/Volkswagen-Jetta-1-13.html
32076,https://www.ultimatespecs.com/car-specs/Volkswagen/2899/Volkswagen-Jetta-1-15.html
32077,https://www.ultimatespecs.com/car-specs/Volkswagen/2898/Volkswagen-Jetta-1-16.html
32078,https://www.ultimatespecs.com/car-specs/Volkswagen/2897/Volkswagen-Jetta-1-16-GT.html
32079,https://www.ultimatespecs.com/car-specs/Volkswagen/2896/Volkswagen-Jetta-1-18.html
32080,https://www.ultimatespecs.com/car-specs/Volkswagen/2904/Volkswagen-Jetta-1-1300.html
32081,https://www.ultimatespecs.com/car-specs/Volkswagen/2903/Volkswagen-Jetta-1-1500.html
32082,https://www.ultimatespecs.com/car-specs/Volkswagen/2902/Volkswagen-Jetta-1-1600-GLi.html
32083,https://www.ultimatespecs.com/car-specs/Volkswagen/2901/Volkswagen-Jetta-1-16-Diesel.html
32084,https://www.ultimatespecs.com/car-specs/Volkswagen/2895/Volkswagen-Jetta-1-16-Diesel.html
32085,https://www.ultimatespecs.com/car-specs/Volkswagen/2894/Volkswagen-Jetta-1-16-Turbo-Diesel.html
32086,https://www.ultimatespecs.com/car-specs/Volkswagen/118158/Volkswagen-Passat-2020-15-TSI-150HP.html
32087,https://www.ultimatespecs.com/car-specs/Volkswagen/118160/Volkswagen-Passat-2020-15-TSI-150HP-DSG.html
32088,https://www.ultimatespecs.com/car-specs/Volkswagen/117433/Volkswagen-Passat-2020-20-TSI-190HP.html
32089,https://www.ultimatespecs.com/car-specs/Volkswagen/117436/Volkswagen-Passat-2020-20-TSI-272HP-4Motion.html
32090,https://www.ultimatespecs.com/car-specs/Volkswagen/117434/Volkswagen-Passat-2020-16-TDI-120HP.html
32091,https://www.ultimatespecs.com/car-specs/Volkswagen/118166/Volkswagen-Passat-2020-20-TDI-150HP.html
32092,https://www.ultimatespecs.com/car-specs/Volkswagen/117437/Volkswagen-Passat-2020-20-TDI-190HP.html
32093,https://www.ultimatespecs.com/car-specs/Volkswagen/118170/Volkswagen-Passat-2020-14-TSI-PHEV-GTE.html
32094,https://www.ultimatespecs.com/car-specs/Volkswagen/118159/Volkswagen-Passat-2020-Variant-15-TSI-150HP.html
32095,https://www.ultimatespecs.com/car-specs/Volkswagen/118161/Volkswagen-Passat-2020-Variant-15-TSI-150HP-DSG.html
32096,https://www.ultimatespecs.com/car-specs/Volkswagen/117438/Volkswagen-Passat-2020-Variant-20-TSI-190HP.html
32097,https://www.ultimatespecs.com/car-specs/Volkswagen/117439/Volkswagen-Passat-2020-Variant-20-TSI-272HP-4Motion.html
32098,https://www.ultimatespecs.com/car-specs/Volkswagen/117440/Volkswagen-Passat-2020-Variant-16-TDI-120HP.html
32099,https://www.ultimatespecs.com/car-specs/Volkswagen/118168/Volkswagen-Passat-2020-Variant-20-TDI-150HP.html
32100,https://www.ultimatespecs.com/car-specs/Volkswagen/117442/Volkswagen-Passat-2020-Variant-20-TDI-190HP.html
32101,https://www.ultimatespecs.com/car-specs/Volkswagen/118171/Volkswagen-Passat-2020-Variant-14-TSI-PHEV-GTE.html
32102,https://www.ultimatespecs.com/car-specs/Volkswagen/69613/Volkswagen-Passat-B8-14-TSI-ACT-BMT-150HP.html
32103,https://www.ultimatespecs.com/car-specs/Volkswagen/72018/Volkswagen-Passat-B8-14-TSI-ACT-BMT-150HP-4Motion.html
32104,https://www.ultimatespecs.com/car-specs/Volkswagen/70416/Volkswagen-Passat-B8-14-TSI-BMT-125HP-Edition.html
32105,https://www.ultimatespecs.com/car-specs/Volkswagen/114555/Volkswagen-Passat-B8-15-TSI-150HP.html
32106,https://www.ultimatespecs.com/car-specs/Volkswagen/114556/Volkswagen-Passat-B8-15-TSI-150HP-DSG-7.html
32107,https://www.ultimatespecs.com/car-specs/Volkswagen/72019/Volkswagen-Passat-B8-18-TSI-BMT-180HP-DSG7-Sport.html
32108,https://www.ultimatespecs.com/car-specs/Volkswagen/72020/Volkswagen-Passat-B8-20-TSI-BMT-220HP-DSG6-Sport.html
32109,https://www.ultimatespecs.com/car-specs/Volkswagen/73832/Volkswagen-Passat-B8-20-TSI-BMT-280HP-4Motion-DSG6.html
32110,https://www.ultimatespecs.com/car-specs/Volkswagen/70418/Volkswagen-Passat-B8-16-TDI-BMT-120HP-Advance.html
32111,https://www.ultimatespecs.com/car-specs/Volkswagen/73475/Volkswagen-Passat-B8-16-TDI-BMT-120HP-BlueMotion.html
32112,https://www.ultimatespecs.com/car-specs/Volkswagen/70417/Volkswagen-Passat-B8-16-TDI-BMT-120HP-Edition.html
32113,https://www.ultimatespecs.com/car-specs/Volkswagen/69575/Volkswagen-Passat-B8-20-TDI-BMT-150HP.html
32114,https://www.ultimatespecs.com/car-specs/Volkswagen/72016/Volkswagen-Passat-B8-20-TDI-BMT-150HP-4Motion-Advance.html
32115,https://www.ultimatespecs.com/car-specs/Volkswagen/72017/Volkswagen-Passat-B8-20-TDI-BMT-150HP-4Motion-Sport.html
32116,https://www.ultimatespecs.com/car-specs/Volkswagen/69610/Volkswagen-Passat-B8-20-TDI-BMT-150HP-Advance.html
32117,https://www.ultimatespecs.com/car-specs/Volkswagen/69576/Volkswagen-Passat-B8-20-TDI-BMT-150HP-DSG6.html
32118,https://www.ultimatespecs.com/car-specs/Volkswagen/69612/Volkswagen-Passat-B8-20-TDI-BMT-150HP-DSG6-Sport.html
32119,https://www.ultimatespecs.com/car-specs/Volkswagen/69611/Volkswagen-Passat-B8-20-TDI-BMT-150HP-Sport.html
32120,https://www.ultimatespecs.com/car-specs/Volkswagen/72022/Volkswagen-Passat-B8-20-TDI-BMT-190HP-4Motion-DSG6-Sport.html
32121,https://www.ultimatespecs.com/car-specs/Volkswagen/72021/Volkswagen-Passat-B8-20-TDI-BMT-190HP-DSG6-Sport.html
32122,https://www.ultimatespecs.com/car-specs/Volkswagen/69577/Volkswagen-Passat-B8-20-TDI-SCR-BMT-240HP-4MOTION-DSG7.html
32123,https://www.ultimatespecs.com/car-specs/Volkswagen/106156/Volkswagen-Passat-B8-Alltrack-20-TSI-BMT-220HP-4Motion-DSG-7-Speeds.html
32124,https://www.ultimatespecs.com/car-specs/Volkswagen/73755/Volkswagen-Passat-B8-Alltrack-20-TDI-150HP-4Motion-BMT.html
32125,https://www.ultimatespecs.com/car-specs/Volkswagen/73761/Volkswagen-Passat-B8-Alltrack-20-TDI-190HP-4Motion-BMT-DSG-6-Speeds.html
32126,https://www.ultimatespecs.com/car-specs/Volkswagen/106157/Volkswagen-Passat-B8-Alltrack-20-TDI-BiT-BMT-240HP-4Motion-DSG-7-Speeds.html
32127,https://www.ultimatespecs.com/car-specs/Volkswagen/69578/Volkswagen-Passat-B8-Variant-14-TSI-ACT-BMT-150HP.html
32128,https://www.ultimatespecs.com/car-specs/Volkswagen/72023/Volkswagen-Passat-B8-Variant-14-TSI-ACT-BMT-150HP-4Motion-Sport.html
32129,https://www.ultimatespecs.com/car-specs/Volkswagen/69617/Volkswagen-Passat-B8-Variant-14-TSI-ACT-BMT-150HP-Sport.html
32130,https://www.ultimatespecs.com/car-specs/Volkswagen/70419/Volkswagen-Passat-B8-Variant-14-TSI-BMT-125HP-Edition.html
32131,https://www.ultimatespecs.com/car-specs/Volkswagen/114563/Volkswagen-Passat-B8-Variant-15-TSI-150HP.html
32132,https://www.ultimatespecs.com/car-specs/Volkswagen/114564/Volkswagen-Passat-B8-Variant-15-TSI-150HP-DSG-7.html
32133,https://www.ultimatespecs.com/car-specs/Volkswagen/72024/Volkswagen-Passat-B8-Variant-18-TSI-BMT-180HP-DSG7-Sport.html
32134,https://www.ultimatespecs.com/car-specs/Volkswagen/72025/Volkswagen-Passat-B8-Variant-20-TSI-BMT-220HP-DSG6-Sport.html
32135,https://www.ultimatespecs.com/car-specs/Volkswagen/73830/Volkswagen-Passat-B8-Variant-20-TSI-BMT-280HP-4Motion-DSG6-Sport.html
32136,https://www.ultimatespecs.com/car-specs/Volkswagen/70421/Volkswagen-Passat-B8-Variant-16-TDI-BMT-120HP-Advance.html
32137,https://www.ultimatespecs.com/car-specs/Volkswagen/73476/Volkswagen-Passat-B8-Variant-16-TDI-BMT-120HP-BlueMotion.html
32138,https://www.ultimatespecs.com/car-specs/Volkswagen/70420/Volkswagen-Passat-B8-Variant-16-TDI-BMT-120HP-Edition.html
32139,https://www.ultimatespecs.com/car-specs/Volkswagen/69579/Volkswagen-Passat-B8-Variant-20-TDI-BMT-150HP.html
32140,https://www.ultimatespecs.com/car-specs/Volkswagen/72026/Volkswagen-Passat-B8-Variant-20-TDI-BMT-150HP-4Motion-Sport.html
32141,https://www.ultimatespecs.com/car-specs/Volkswagen/69614/Volkswagen-Passat-B8-Variant-20-TDI-BMT-150HP-Advance.html
32142,https://www.ultimatespecs.com/car-specs/Volkswagen/69580/Volkswagen-Passat-B8-Variant-20-TDI-BMT-150HP-DSG6.html
32143,https://www.ultimatespecs.com/car-specs/Volkswagen/69615/Volkswagen-Passat-B8-Variant-20-TDI-BMT-150HP-DSG6-Advance.html
32144,https://www.ultimatespecs.com/car-specs/Volkswagen/69616/Volkswagen-Passat-B8-Variant-20-TDI-BMT-150HP-Sport.html
32145,https://www.ultimatespecs.com/car-specs/Volkswagen/72028/Volkswagen-Passat-B8-Variant-20-TDI-BMT-190HP-4Motion-DSG6-Sport.html
32146,https://www.ultimatespecs.com/car-specs/Volkswagen/72027/Volkswagen-Passat-B8-Variant-20-TDI-BMT-190HP-DSG6-Sport.html
32147,https://www.ultimatespecs.com/car-specs/Volkswagen/69581/Volkswagen-Passat-B8-Variant-20-TDI-SCR-BMT-240HP-4MOTION-DSG7.html
32148,https://www.ultimatespecs.com/car-specs/Volkswagen/73478/Volkswagen-Passat-B8-Variant-14-TSI-PHEV-GTE.html
32149,https://www.ultimatespecs.com/car-specs/Volkswagen/13976/Volkswagen-Passat-B7-14-TSI-122HP-BlueMotion-Technology.html
32150,https://www.ultimatespecs.com/car-specs/Volkswagen/13977/Volkswagen-Passat-B7-14-TSI-122HP-BlueMotion-Technology-DSG.html
32151,https://www.ultimatespecs.com/car-specs/Volkswagen/13978/Volkswagen-Passat-B7-Advance-18-TSI-160HP.html
32152,https://www.ultimatespecs.com/car-specs/Volkswagen/13975/Volkswagen-Passat-B7-Edition-14-TSI-122HP.html
32153,https://www.ultimatespecs.com/car-specs/Volkswagen/62126/Volkswagen-Passat-B7-Edition-14-TSI-122HP.html
32154,https://www.ultimatespecs.com/car-specs/Volkswagen/13991/Volkswagen-Passat-B7-Highline-18-TSI-160HP.html
32155,https://www.ultimatespecs.com/car-specs/Volkswagen/62194/Volkswagen-Passat-B7-Highline-18-TSI-160HP.html
32156,https://www.ultimatespecs.com/car-specs/Volkswagen/13979/Volkswagen-Passat-B7-Highline-18-TSI-160HP-DSG7.html
32157,https://www.ultimatespecs.com/car-specs/Volkswagen/62198/Volkswagen-Passat-B7-Highline-18-TSI-160HP-DSG7.html
32158,https://www.ultimatespecs.com/car-specs/Volkswagen/13992/Volkswagen-Passat-B7-Highline-20-TSI-211HP-DSG6.html
32159,https://www.ultimatespecs.com/car-specs/Volkswagen/13983/Volkswagen-Passat-B7-20-TDI-140HP-4MOTION-BlueMotion-Technology.html
32160,https://www.ultimatespecs.com/car-specs/Volkswagen/13987/Volkswagen-Passat-B7-Advance-16-TDI-105HP-BlueMotion-Technology.html
32161,https://www.ultimatespecs.com/car-specs/Volkswagen/62146/Volkswagen-Passat-B7-Advance-16-TDI-105HP-BlueMotion-Technology.html
32162,https://www.ultimatespecs.com/car-specs/Volkswagen/25043/Volkswagen-Passat-B7-Advance-20-TDI-140HP-4MOTION-BlueMotion-Technology.html
32163,https://www.ultimatespecs.com/car-specs/Volkswagen/13988/Volkswagen-Passat-B7-Advance-20-TDI-140HP-BlueMotion-Technology.html
32164,https://www.ultimatespecs.com/car-specs/Volkswagen/62154/Volkswagen-Passat-B7-Advance-20-TDI-140HP-BlueMotion-Technology.html
32165,https://www.ultimatespecs.com/car-specs/Volkswagen/13989/Volkswagen-Passat-B7-Advance-20-TDI-140HP-DSG6-BlueMotion-Technology.html
32166,https://www.ultimatespecs.com/car-specs/Volkswagen/40037/Volkswagen-Passat-B7-Bluemotion-16-TDI-105HP.html
32167,https://www.ultimatespecs.com/car-specs/Volkswagen/62138/Volkswagen-Passat-B7-Bluemotion-16-TDI-105HP.html
32168,https://www.ultimatespecs.com/car-specs/Volkswagen/13980/Volkswagen-Passat-B7-Edition-16-TDI-105HP-BlueMotion-Technology.html
32169,https://www.ultimatespecs.com/car-specs/Volkswagen/62130/Volkswagen-Passat-B7-Edition-16-TDI-105HP-BlueMotion-Technology.html
32170,https://www.ultimatespecs.com/car-specs/Volkswagen/13981/Volkswagen-Passat-B7-Edition-20-TDI-140HP-BlueMotion-Technology.html
32171,https://www.ultimatespecs.com/car-specs/Volkswagen/62134/Volkswagen-Passat-B7-Edition-20-TDI-140HP-BlueMotion-Technology.html
32172,https://www.ultimatespecs.com/car-specs/Volkswagen/13982/Volkswagen-Passat-B7-Edition-20-TDI-140HP-DSG6-BlueMotion-Technology.html
32173,https://www.ultimatespecs.com/car-specs/Volkswagen/25044/Volkswagen-Passat-B7-Highline-20-TDI-140HP-4MOTION-BlueMotion-Technology.html
32174,https://www.ultimatespecs.com/car-specs/Volkswagen/13993/Volkswagen-Passat-B7-Highline-20-TDI-140HP-BlueMotion-Technology.html
32175,https://www.ultimatespecs.com/car-specs/Volkswagen/62202/Volkswagen-Passat-B7-Highline-20-TDI-140HP-BlueMotion-Technology.html
32176,https://www.ultimatespecs.com/car-specs/Volkswagen/13994/Volkswagen-Passat-B7-Highline-20-TDI-140HP-DSG6-BlueMotion-Technology.html
32177,https://www.ultimatespecs.com/car-specs/Volkswagen/13985/Volkswagen-Passat-B7-Highline-20-TDI-170HP-4MOTION-DSG6-BlueMotion-Technology.html
32178,https://www.ultimatespecs.com/car-specs/Volkswagen/25045/Volkswagen-Passat-B7-Highline-20-TDI-170HP-BlueMotion-Technology.html
32179,https://www.ultimatespecs.com/car-specs/Volkswagen/62206/Volkswagen-Passat-B7-Highline-20-TDI-170HP-BlueMotion-Technology.html
32180,https://www.ultimatespecs.com/car-specs/Volkswagen/13984/Volkswagen-Passat-B7-Highline-20-TDI-170HP-DSG6-BlueMotion-Technology.html
32181,https://www.ultimatespecs.com/car-specs/Volkswagen/13990/Volkswagen-Passat-B7-Advance-14-TSI-150HP-DSG7-EcoFuel.html
32182,https://www.ultimatespecs.com/car-specs/Volkswagen/62190/Volkswagen-Passat-B7-Advance-14-TSI-150HP-DSG7-EcoFuel.html
32183,https://www.ultimatespecs.com/car-specs/Volkswagen/13986/Volkswagen-Passat-B7-Advance-14-TSI-150HP-EcoFuel.html
32184,https://www.ultimatespecs.com/car-specs/Volkswagen/62178/Volkswagen-Passat-B7-Advance-14-TSI-150HP-EcoFuel.html
32185,https://www.ultimatespecs.com/car-specs/Volkswagen/59209/Volkswagen-Passat-B7-Alltrack-18-TSI-160HP.html
32186,https://www.ultimatespecs.com/car-specs/Volkswagen/59211/Volkswagen-Passat-B7-Alltrack-20-TDI-140HP-4Motion-BlueMotion-Technology.html
32187,https://www.ultimatespecs.com/car-specs/Volkswagen/59210/Volkswagen-Passat-B7-Alltrack-20-TDI-140HP-BlueMotion-Technology.html
32188,https://www.ultimatespecs.com/car-specs/Volkswagen/13999/Volkswagen-Passat-B7-Variant-Advance-18-TSI-160HP.html
32189,https://www.ultimatespecs.com/car-specs/Volkswagen/13995/Volkswagen-Passat-B7-Variant-Edition-14-TSI-122HP.html
32190,https://www.ultimatespecs.com/car-specs/Volkswagen/62270/Volkswagen-Passat-B7-Variant-Edition-14-TSI-122HP.html
32191,https://www.ultimatespecs.com/car-specs/Volkswagen/14005/Volkswagen-Passat-B7-Variant-Highline-18-TSI-160HP.html
32192,https://www.ultimatespecs.com/car-specs/Volkswagen/14006/Volkswagen-Passat-B7-Variant-Highline-18-TSI-160HP-DSG7.html
32193,https://www.ultimatespecs.com/car-specs/Volkswagen/14007/Volkswagen-Passat-B7-Variant-Highline-20-TSI-211HP-DSG6.html
32194,https://www.ultimatespecs.com/car-specs/Volkswagen/14000/Volkswagen-Passat-B7-Variant-Advance-16-TDI-105HP-BlueMotion-Technology.html
32195,https://www.ultimatespecs.com/car-specs/Volkswagen/62258/Volkswagen-Passat-B7-Variant-Advance-16-TDI-105HP-BlueMotion-Technology.html
32196,https://www.ultimatespecs.com/car-specs/Volkswagen/25046/Volkswagen-Passat-B7-Variant-Advance-20-TDI-140HP-4MOTION-BlueMotion-Technology.html
32197,https://www.ultimatespecs.com/car-specs/Volkswagen/14001/Volkswagen-Passat-B7-Variant-Advance-20-TDI-140HP-BlueMotion-Technology.html
32198,https://www.ultimatespecs.com/car-specs/Volkswagen/62262/Volkswagen-Passat-B7-Variant-Advance-20-TDI-140HP-BlueMotion-Technology.html
32199,https://www.ultimatespecs.com/car-specs/Volkswagen/14002/Volkswagen-Passat-B7-Variant-Advance-20-TDI-140HP-DSG6-BlueMotion-Technology.html
32200,https://www.ultimatespecs.com/car-specs/Volkswagen/40048/Volkswagen-Passat-B7-Variant-BlueMotion-16-TDI-105HP.html
32201,https://www.ultimatespecs.com/car-specs/Volkswagen/62266/Volkswagen-Passat-B7-Variant-BlueMotion-16-TDI-105HP.html
32202,https://www.ultimatespecs.com/car-specs/Volkswagen/13996/Volkswagen-Passat-B7-Variant-Edition-16-TDI-105HP-BlueMotion-Technology.html
32203,https://www.ultimatespecs.com/car-specs/Volkswagen/62274/Volkswagen-Passat-B7-Variant-Edition-16-TDI-105HP-BlueMotion-Technology.html
32204,https://www.ultimatespecs.com/car-specs/Volkswagen/13997/Volkswagen-Passat-B7-Variant-Edition-20-TDI-140HP-BlueMotion-Technology.html
32205,https://www.ultimatespecs.com/car-specs/Volkswagen/13998/Volkswagen-Passat-B7-Variant-Edition-20-TDI-140HP-DSG6-BlueMotion-Technology.html
32206,https://www.ultimatespecs.com/car-specs/Volkswagen/25047/Volkswagen-Passat-B7-Variant-Highline-20-TDI-140HP-4MOTION-BlueMotion-Technology.html
32207,https://www.ultimatespecs.com/car-specs/Volkswagen/14008/Volkswagen-Passat-B7-Variant-Highline-20-TDI-140HP-BlueMotion-Technology.html
32208,https://www.ultimatespecs.com/car-specs/Volkswagen/14009/Volkswagen-Passat-B7-Variant-Highline-20-TDI-140HP-DSG6-BlueMotion-Technology.html
32209,https://www.ultimatespecs.com/car-specs/Volkswagen/14011/Volkswagen-Passat-B7-Variant-Highline-20-TDI-170HP-4MOTION-DSG6-BlueMotion-Technology.html
32210,https://www.ultimatespecs.com/car-specs/Volkswagen/25048/Volkswagen-Passat-B7-Variant-Highline-20-TDI-170HP-BlueMotion-Technology.html
32211,https://www.ultimatespecs.com/car-specs/Volkswagen/14010/Volkswagen-Passat-B7-Variant-Highline-20-TDI-170HP-DSG6-BlueMotion-Technology.html
32212,https://www.ultimatespecs.com/car-specs/Volkswagen/14004/Volkswagen-Passat-B7-Variant-Advance-14-TSI-150HP-DSG7-EcoFuel.html
32213,https://www.ultimatespecs.com/car-specs/Volkswagen/62254/Volkswagen-Passat-B7-Variant-Advance-14-TSI-150HP-DSG7-EcoFuel.html
32214,https://www.ultimatespecs.com/car-specs/Volkswagen/14003/Volkswagen-Passat-B7-Variant-Advance-14-TSI-150HP-EcoFuel.html
32215,https://www.ultimatespecs.com/car-specs/Volkswagen/62250/Volkswagen-Passat-B7-Variant-Advance-14-TSI-150HP-EcoFuel.html
32216,https://www.ultimatespecs.com/car-specs/Volkswagen/1303/Volkswagen-Passat-B6-16.html
32217,https://www.ultimatespecs.com/car-specs/Volkswagen/1304/Volkswagen-Passat-B6-16-FSI.html
32218,https://www.ultimatespecs.com/car-specs/Volkswagen/1305/Volkswagen-Passat-B6-20-FSI.html
32219,https://www.ultimatespecs.com/car-specs/Volkswagen/1306/Volkswagen-Passat-B6-20-TFSI.html
32220,https://www.ultimatespecs.com/car-specs/Volkswagen/1307/Volkswagen-Passat-B6-32-V6-FSI-DSG-4Motion.html
32221,https://www.ultimatespecs.com/car-specs/Volkswagen/119047/Volkswagen-Passat-B6-R36.html
32222,https://www.ultimatespecs.com/car-specs/Volkswagen/1308/Volkswagen-Passat-B6-19-TDI.html
32223,https://www.ultimatespecs.com/car-specs/Volkswagen/1309/Volkswagen-Passat-B6-20-TDI-140.html
32224,https://www.ultimatespecs.com/car-specs/Volkswagen/1310/Volkswagen-Passat-B6-20-TDI-170.html
32225,https://www.ultimatespecs.com/car-specs/Volkswagen/9585/Volkswagen-Passat-B6-BlueMotion-16-TDI-105-DPF.html
32226,https://www.ultimatespecs.com/car-specs/Volkswagen/9586/Volkswagen-Passat-B6-Variant-BlueMotion-16-TDI-105-DPF.html
32227,https://www.ultimatespecs.com/car-specs/Volkswagen/58325/Volkswagen-Passat-B6-Variant-Advance-14-TSI-122HP.html
32228,https://www.ultimatespecs.com/car-specs/Volkswagen/54821/Volkswagen-Passat-B6-Variant-Advance-16-FSI-115HP.html
32229,https://www.ultimatespecs.com/car-specs/Volkswagen/47790/Volkswagen-Passat-B6-Variant-Advance-16-FSI-115HP-Tiptronic.html
32230,https://www.ultimatespecs.com/car-specs/Volkswagen/50783/Volkswagen-Passat-B6-Variant-Advance-18-TSI-160HP.html
32231,https://www.ultimatespecs.com/car-specs/Volkswagen/54835/Volkswagen-Passat-B6-Variant-Advance-20-FSI-150HP.html
32232,https://www.ultimatespecs.com/car-specs/Volkswagen/52398/Volkswagen-Passat-B6-Variant-Advance-20-FSI-150HP-4Motion.html
32233,https://www.ultimatespecs.com/car-specs/Volkswagen/47805/Volkswagen-Passat-B6-Variant-Advance-20-FSI-150HP-Tiptronic.html
32234,https://www.ultimatespecs.com/car-specs/Volkswagen/50898/Volkswagen-Passat-B6-Variant-Highline-18-TSI-160HP.html
32235,https://www.ultimatespecs.com/car-specs/Volkswagen/54904/Volkswagen-Passat-B6-Variant-Highline-20-FSI-150HP.html
32236,https://www.ultimatespecs.com/car-specs/Volkswagen/52440/Volkswagen-Passat-B6-Variant-Highline-20-FSI-150HP-4Motion.html
32237,https://www.ultimatespecs.com/car-specs/Volkswagen/47834/Volkswagen-Passat-B6-Variant-Highline-20-FSI-150HP-Tiptronic.html
32238,https://www.ultimatespecs.com/car-specs/Volkswagen/52196/Volkswagen-Passat-B6-Variant-Highline-20-TFSI-200HP.html
32239,https://www.ultimatespecs.com/car-specs/Volkswagen/52211/Volkswagen-Passat-B6-Variant-Highline-20-TFSI-200HP-Tiptronic.html
32240,https://www.ultimatespecs.com/car-specs/Volkswagen/51158/Volkswagen-Passat-B6-Variant-Individual-18-TSI-160HP.html
32241,https://www.ultimatespecs.com/car-specs/Volkswagen/51176/Volkswagen-Passat-B6-Variant-Individual-20-TFSI-200HP.html
32242,https://www.ultimatespecs.com/car-specs/Volkswagen/51194/Volkswagen-Passat-B6-Variant-Individual-20-TFSI-200HP-Tiptronic.html
32243,https://www.ultimatespecs.com/car-specs/Volkswagen/51031/Volkswagen-Passat-B6-Variant-R-Line-18-TSI-160HP.html
32244,https://www.ultimatespecs.com/car-specs/Volkswagen/51122/Volkswagen-Passat-B6-Variant-R-Line-20-TFSI-200HP.html
32245,https://www.ultimatespecs.com/car-specs/Volkswagen/51140/Volkswagen-Passat-B6-Variant-R-Line-20-TFSI-200HP-Tiptronic.html
32246,https://www.ultimatespecs.com/car-specs/Volkswagen/33292/Volkswagen-Passat-B6-Variant-R36.html
32247,https://www.ultimatespecs.com/car-specs/Volkswagen/54875/Volkswagen-Passat-B6-Variant-Sportline-20-FSI-150HP.html
32248,https://www.ultimatespecs.com/car-specs/Volkswagen/52426/Volkswagen-Passat-B6-Variant-Sportline-20-FSI-150HP-4Motion.html
32249,https://www.ultimatespecs.com/car-specs/Volkswagen/47820/Volkswagen-Passat-B6-Variant-Sportline-20-FSI-150HP-Tiptronic.html
32250,https://www.ultimatespecs.com/car-specs/Volkswagen/52165/Volkswagen-Passat-B6-Variant-Sportline-20-TFSI-200HP.html
32251,https://www.ultimatespecs.com/car-specs/Volkswagen/52181/Volkswagen-Passat-B6-Variant-Sportline-20-TFSI-200HP-Tiptronic.html
32252,https://www.ultimatespecs.com/car-specs/Volkswagen/58318/Volkswagen-Passat-B6-Variant-Trendline-14-TSI-122HP.html
32253,https://www.ultimatespecs.com/car-specs/Volkswagen/47777/Volkswagen-Passat-B6-Variant-Trendline-16-102HP.html
32254,https://www.ultimatespecs.com/car-specs/Volkswagen/54779/Volkswagen-Passat-B6-Variant-Trendline-16-FSI-115HP.html
32255,https://www.ultimatespecs.com/car-specs/Volkswagen/54849/Volkswagen-Passat-B6-Variant-Advance-19-TDI-105HP.html
